Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY260324C00657000,SPY260324C00657000,Sell,Filled,1,1,@0.2900000000,0.2900000000,DAY,03/24/2026 14:32:59 EDT,03/24/2026 14:34:46 EDT
SPY260324C00657000,SPY260324C00657000,Sell,Cancelled,0,1,@0.750,,DAY,03/24/2026 14:32:59 EDT,
SPY260324C00657000,SPY260324C00657000,Sell,Filled,1,1,0.4200000000,0.4200000000,DAY,03/24/2026 14:32:44 EDT,03/24/2026 14:32:44 EDT
SPY260324C00657000,SPY260324C00657000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,03/24/2026 14:32:09 EDT,03/24/2026 14:32:09 EDT
SPY260324C00657000,SPY260324C00657000,Sell,Filled,1,1,0.3200000000,0.3200000000,DAY,03/24/2026 14:31:50 EDT,03/24/2026 14:31:50 EDT
SPY260324C00657000,SPY260324C00657000,Sell,Filled,1,1,0.3100000000,0.3100000000,DAY,03/24/2026 14:27:58 EDT,03/24/2026 14:27:59 EDT
SPY260324C00657000,SPY260324C00657000,Sell,Filled,1,1,0.2800000000,0.2800000000,DAY,03/24/2026 14:27:52 EDT,03/24/2026 14:27:52 EDT
SPY260324C00657000,SPY260324C00657000,Buy,Filled,3,3,0.2200000000,0.2200000000,DAY,03/24/2026 14:20:05 EDT,03/24/2026 14:20:05 EDT
SPY260324C00657000,SPY260324C00657000,Buy,Filled,3,3,0.3500000000,0.3500000000,DAY,03/24/2026 14:02:52 EDT,03/24/2026 14:02:52 EDT
SPY260324P00649000,SPY260324P00649000,Sell,Filled,1,1,@0.2700000000,0.2700000000,DAY,03/24/2026 13:13:12 EDT,03/24/2026 13:15:33 EDT
SPY260324P00649000,SPY260324P00649000,Sell,Cancelled,0,1,@0.950,,DAY,03/24/2026 13:13:12 EDT,
SPY260324P00649000,SPY260324P00649000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,03/24/2026 13:13:00 EDT,03/24/2026 13:13:01 EDT
SPY260324P00649000,SPY260324P00649000,Sell,Filled,1,1,0.3700000000,0.3700000000,DAY,03/24/2026 13:10:27 EDT,03/24/2026 13:10:28 EDT
SPY260324P00649000,SPY260324P00649000,Sell,Filled,1,1,0.4200000000,0.4200000000,DAY,03/24/2026 13:10:15 EDT,03/24/2026 13:10:15 EDT
SPY260324P00649000,SPY260324P00649000,Sell,Filled,1,1,0.3600000000,0.3600000000,DAY,03/24/2026 13:09:56 EDT,03/24/2026 13:09:56 EDT
SPY260324P00649000,SPY260324P00649000,Buy,Filled,5,5,0.3000000000,0.3000000000,DAY,03/24/2026 13:09:22 EDT,03/24/2026 13:09:22 EDT
SPY260324P00651000,SPY260324P00651000,Sell,Filled,3,3,0.2400000000,0.2400000000,DAY,03/24/2026 13:00:18 EDT,03/24/2026 13:00:18 EDT
SPY260324P00651000,SPY260324P00651000,Sell,Filled,1,1,0.3900000000,0.3900000000,DAY,03/24/2026 12:55:39 EDT,03/24/2026 12:55:39 EDT
SPY260324P00651000,SPY260324P00651000,Sell,Filled,1,1,0.3700000000,0.3700000000,DAY,03/24/2026 12:55:36 EDT,03/24/2026 12:55:36 EDT
SPY260324P00651000,SPY260324P00651000,Sell,Filled,1,1,0.3500000000,0.3500000000,DAY,03/24/2026 12:55:33 EDT,03/24/2026 12:55:33 EDT
SPY260324P00651000,SPY260324P00651000,Buy,Filled,3,3,0.3000000000,0.3000000000,DAY,03/24/2026 12:44:11 EDT,03/24/2026 12:44:11 EDT
SPY260324P00651000,SPY260324P00651000,Buy,Filled,3,3,0.5000000000,0.5000000000,DAY,03/24/2026 12:39:21 EDT,03/24/2026 12:39:21 EDT
SPY260324C00659000,SPY260324C00659000,Sell,Filled,1,1,@0.6400000000,0.6400000000,DAY,03/24/2026 11:46:49 EDT,03/24/2026 11:53:25 EDT
SPY260324C00659000,SPY260324C00659000,Sell,Cancelled,0,1,@3.06,,DAY,03/24/2026 11:46:49 EDT,
SPY260324C00659000,SPY260324C00659000,Sell,Cancelled,0,1,@2.51,,DAY,03/24/2026 11:24:20 EDT,
SPY260324C00659000,SPY260324C00659000,Sell,Cancelled,0,1,0.330,,DAY,03/24/2026 11:24:20 EDT,
SPY260324C00659000,SPY260324C00659000,Sell,Filled,1,1,0.6800000000,0.6800000000,DAY,03/24/2026 11:24:08 EDT,03/24/2026 11:24:08 EDT
SPY260324C00659000,SPY260324C00659000,Sell,Cancelled,0,2,0.510,,DAY,03/24/2026 11:23:36 EDT,
SPY260324C00659000,SPY260324C00659000,Sell,Cancelled,0,2,@1.51,,DAY,03/24/2026 11:23:36 EDT,
SPY260324C00659000,SPY260324C00659000,Sell,Filled,1,1,0.6200000000,0.6200000000,DAY,03/24/2026 11:21:46 EDT,03/24/2026 11:21:46 EDT
SPY260324C00659000,SPY260324C00659000,Sell,Filled,1,1,0.6500000000,0.6500000000,DAY,03/24/2026 11:21:37 EDT,03/24/2026 11:21:37 EDT
SPY260324C00659000,SPY260324C00659000,Buy,Filled,4,4,0.5300000000,0.5300000000,DAY,03/24/2026 11:15:40 EDT,03/24/2026 11:15:40 EDT
SPY260323P00640000,SPY260323P00640000,Buy,Filled,1,1,0.0300000000,0.0300000000,DAY,03/23/2026 13:13:14 EDT,03/23/2026 13:13:15 EDT
SPY260323P00640000,SPY260323P00640000,Sell,Cancelled,0,3,@0.530,,DAY,03/23/2026 12:46:35 EDT,
SPY260323P00640000,SPY260323P00640000,Sell,Cancelled,0,3,0.010,,DAY,03/23/2026 12:46:35 EDT,
SPY260323P00640000,SPY260323P00640000,Buy,Filled,3,3,0.0500000000,0.0500000000,DAY,03/23/2026 12:46:00 EDT,03/23/2026 12:46:00 EDT
SPY260323P00649000,SPY260323P00649000,Sell,Cancelled,0,3,@0.550,,DAY,03/23/2026 12:39:46 EDT,
SPY260323P00649000,SPY260323P00649000,Sell,Filled,3,3,@0.3400000000,0.3400000000,DAY,03/23/2026 12:39:46 EDT,03/23/2026 12:40:29 EDT
SPY260323P00649000,SPY260323P00649000,Buy,Filled,3,3,0.3533333333,0.3533333333,DAY,03/23/2026 12:36:02 EDT,03/23/2026 12:36:02 EDT
SPY260323P00651000,SPY260323P00651000,Sell,Filled,1,1,@0.7900000000,0.7900000000,DAY,03/23/2026 12:26:31 EDT,03/23/2026 12:31:45 EDT
SPY260323P00651000,SPY260323P00651000,Sell,Cancelled,0,1,@0.810,,DAY,03/23/2026 12:26:31 EDT,
SPY260323P00651000,SPY260323P00651000,Sell,Filled,1,1,0.7600000000,0.7600000000,DAY,03/23/2026 12:25:41 EDT,03/23/2026 12:25:41 EDT
SPY260323P00651000,SPY260323P00651000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/23/2026 12:25:24 EDT,03/23/2026 12:25:24 EDT
SPY260323P00651000,SPY260323P00651000,Sell,Filled,1,1,0.6400000000,0.6400000000,DAY,03/23/2026 12:23:40 EDT,03/23/2026 12:23:40 EDT
SPY260323P00651000,SPY260323P00651000,Sell,Filled,2,2,@0.5700000000,0.5700000000,DAY,03/23/2026 12:14:55 EDT,03/23/2026 12:17:55 EDT
SPY260323P00651000,SPY260323P00651000,Sell,Cancelled,0,2,0.330,,DAY,03/23/2026 12:14:55 EDT,
SPY260323P00651000,SPY260323P00651000,Buy,Filled,2,2,0.4100000000,0.4100000000,DAY,03/23/2026 12:12:49 EDT,03/23/2026 12:12:49 EDT
SPY260323P00651000,SPY260323P00651000,Buy,Filled,4,4,0.6300000000,0.6300000000,DAY,03/23/2026 12:01:23 EDT,03/23/2026 12:01:23 EDT
SPY260323C00664000,SPY260323C00664000,Sell,Filled,2,2,0.5500000000,0.5500000000,DAY,03/23/2026 11:19:07 EDT,03/23/2026 11:19:07 EDT
SPY260323C00664000,SPY260323C00664000,Sell,Filled,1,1,0.9000000000,0.9000000000,DAY,03/23/2026 11:03:43 EDT,03/23/2026 11:03:44 EDT
SPY260323C00664000,SPY260323C00664000,Sell,Filled,1,1,0.8500000000,0.8500000000,DAY,03/23/2026 11:03:03 EDT,03/23/2026 11:03:03 EDT
SPY260323C00664000,SPY260323C00664000,Sell,Filled,1,1,0.8700000000,0.8700000000,DAY,03/23/2026 11:02:55 EDT,03/23/2026 11:02:55 EDT
SPY260323C00664000,SPY260323C00664000,Buy,Filled,5,5,0.6700000000,0.6700000000,DAY,03/23/2026 10:28:17 EDT,03/23/2026 10:28:17 EDT
QQQ260320P00582000,QQQ260320P00582000,Sell,Filled,1,1,@0.3800000000,0.3800000000,DAY,03/20/2026 11:17:19 EDT,03/20/2026 11:23:30 EDT
QQQ260320P00582000,QQQ260320P00582000,Sell,Cancelled,0,1,@0.760,,DAY,03/20/2026 11:17:19 EDT,
QQQ260320P00582000,QQQ260320P00582000,Sell,Filled,1,1,0.4600000000,0.4600000000,DAY,03/20/2026 11:17:00 EDT,03/20/2026 11:17:00 EDT
QQQ260320P00582000,QQQ260320P00582000,Buy,Filled,2,2,0.3600000000,0.3600000000,DAY,03/20/2026 11:15:22 EDT,03/20/2026 11:15:22 EDT
QQQ260320P00582000,QQQ260320P00582000,Sell,Filled,1,1,@0.4800000000,0.4800000000,DAY,03/20/2026 11:08:36 EDT,03/20/2026 11:10:12 EDT
QQQ260320P00582000,QQQ260320P00582000,Sell,Cancelled,0,1,@0.840,,DAY,03/20/2026 11:08:36 EDT,
QQQ260320P00582000,QQQ260320P00582000,Sell,Filled,1,1,0.6400000000,0.6400000000,DAY,03/20/2026 11:08:25 EDT,03/20/2026 11:08:25 EDT
QQQ260320P00582000,QQQ260320P00582000,Sell,Filled,1,1,0.5700000000,0.5700000000,DAY,03/20/2026 11:08:05 EDT,03/20/2026 11:08:05 EDT
QQQ260320P00582000,QQQ260320P00582000,Sell,Filled,1,1,0.5800000000,0.5800000000,DAY,03/20/2026 11:08:01 EDT,03/20/2026 11:08:02 EDT
QQQ260320P00582000,QQQ260320P00582000,Buy,Filled,4,4,0.4900000000,0.4900000000,DAY,03/20/2026 11:05:29 EDT,03/20/2026 11:05:30 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Cancelled,0,1,@0.800,,DAY,03/20/2026 10:14:29 EDT,
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,@0.4900000000,0.4900000000,DAY,03/20/2026 10:14:29 EDT,03/20/2026 10:15:59 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,0.6600000000,0.6600000000,DAY,03/20/2026 10:14:22 EDT,03/20/2026 10:14:22 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,0.6600000000,0.6600000000,DAY,03/20/2026 10:13:48 EDT,03/20/2026 10:13:48 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,0.6400000000,0.6400000000,DAY,03/20/2026 10:12:59 EDT,03/20/2026 10:12:59 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/20/2026 10:11:51 EDT,03/20/2026 10:11:52 EDT
QQQ260320P00581000,QQQ260320P00581000,Buy,Filled,5,5,0.5200000000,0.5200000000,DAY,03/20/2026 10:10:54 EDT,03/20/2026 10:10:54 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,@0.4600000000,0.4600000000,DAY,03/20/2026 10:09:11 EDT,03/20/2026 10:10:03 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Cancelled,0,1,@0.690,,DAY,03/20/2026 10:09:11 EDT,
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,0.6200000000,0.6200000000,DAY,03/20/2026 10:08:59 EDT,03/20/2026 10:08:59 EDT
QQQ260320P00581000,QQQ260320P00581000,Sell,Filled,1,1,0.5900000000,0.5900000000,DAY,03/20/2026 10:08:48 EDT,03/20/2026 10:08:49 EDT
QQQ260320P00581000,QQQ260320P00581000,Buy,Filled,3,3,0.4700000000,0.4700000000,DAY,03/20/2026 10:04:56 EDT,03/20/2026 10:04:56 EDT
QQQ260319P00586000,QQQ260319P00586000,Sell,Cancelled,0,2,@0.330,,DAY,03/19/2026 14:45:28 EDT,
QQQ260319P00586000,QQQ260319P00586000,Sell,Cancelled,0,2,0.030,,DAY,03/19/2026 14:45:28 EDT,
QQQ260319P00586000,QQQ260319P00586000,Buy,Filled,2,2,0.1200000000,0.1200000000,DAY,03/19/2026 13:50:50 EDT,03/19/2026 13:50:50 EDT
QQQ260319P00586000,QQQ260319P00586000,Sell,Cancelled,0,3,0.130,,DAY,03/19/2026 13:19:40 EDT,
QQQ260319P00586000,QQQ260319P00586000,Sell,Cancelled,0,3,@0.260,,DAY,03/19/2026 13:19:40 EDT,
QQQ260319P00586000,QQQ260319P00586000,Buy,Filled,1,1,0.2900000000,0.2900000000,DAY,03/19/2026 13:17:59 EDT,03/19/2026 13:17:59 EDT
QQQ260319P00586000,QQQ260319P00586000,Sell,Filled,1,1,0.4400000000,0.4400000000,DAY,03/19/2026 13:14:15 EDT,03/19/2026 13:14:15 EDT
QQQ260319P00586000,QQQ260319P00586000,Buy,Filled,3,3,0.3900000000,0.3900000000,DAY,03/19/2026 13:13:03 EDT,03/19/2026 13:13:03 EDT
QQQ260319P00582000,QQQ260319P00582000,Sell,Filled,3,3,0.0866666667,0.0866666667,DAY,03/19/2026 13:10:17 EDT,03/19/2026 13:10:17 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,1,1,0.6500000000,0.6500000000,DAY,03/19/2026 13:09:16 EDT,03/19/2026 13:09:16 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,1,1,0.6200000000,0.6200000000,DAY,03/19/2026 13:08:55 EDT,03/19/2026 13:08:55 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,1,1,0.4900000000,0.4900000000,DAY,03/19/2026 13:08:09 EDT,03/19/2026 13:08:10 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,1,1,0.4900000000,0.4900000000,DAY,03/19/2026 13:08:01 EDT,03/19/2026 13:08:01 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,1,1,0.4400000000,0.4400000000,DAY,03/19/2026 13:06:08 EDT,03/19/2026 13:06:08 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,2,2,0.4300000000,0.4300000000,DAY,03/19/2026 13:05:54 EDT,03/19/2026 13:05:54 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,3,3,0.4400000000,0.4400000000,DAY,03/19/2026 13:05:43 EDT,03/19/2026 13:05:44 EDT
QQQ260319P00587000,QQQ260319P00587000,Sell,Filled,3,3,0.4100000000,0.4100000000,DAY,03/19/2026 13:04:57 EDT,03/19/2026 13:04:57 EDT
QQQ260319P00587000,QQQ260319P00587000,Buy,Filled,3,3,0.2800000000,0.2800000000,DAY,03/19/2026 13:00:29 EDT,03/19/2026 13:00:29 EDT
QQQ260319P00587000,QQQ260319P00587000,Buy,Filled,10,10,0.3900000000,0.3900000000,DAY,03/19/2026 12:56:37 EDT,03/19/2026 12:56:37 EDT
QQQ260319P00582000,QQQ260319P00582000,Sell,Cancelled,0,10,@0.170,,DAY,03/19/2026 12:08:02 EDT,
QQQ260319P00582000,QQQ260319P00582000,Sell,Cancelled,0,10,0.020,,DAY,03/19/2026 12:08:02 EDT,
QQQ260319P00582000,QQQ260319P00582000,Buy,Filled,10,10,0.0600000000,0.0600000000,DAY,03/19/2026 12:06:13 EDT,03/19/2026 12:06:14 EDT
QQQ260319P00582000,QQQ260319P00582000,Sell,Cancelled,0,5,0.080,,DAY,03/19/2026 10:58:55 EDT,
QQQ260319P00582000,QQQ260319P00582000,Sell,Cancelled,0,5,@0.330,,DAY,03/19/2026 10:58:55 EDT,
QQQ260319P00582000,QQQ260319P00582000,Buy,Filled,3,3,0.1600000000,0.1600000000,DAY,03/19/2026 10:41:28 EDT,03/19/2026 10:41:28 EDT
QQQ260319P00582000,QQQ260319P00582000,Buy,Filled,3,3,0.2900000000,0.2900000000,DAY,03/19/2026 09:57:32 EDT,03/19/2026 09:57:33 EDT
QQQ260319P00582000,QQQ260319P00582000,Buy,Filled,4,4,0.6800000000,0.6800000000,DAY,03/19/2026 09:39:11 EDT,03/19/2026 09:39:12 EDT
QQQ260318P00596000,QQQ260318P00596000,Sell,Filled,1,1,@0.3300000000,0.3300000000,DAY,03/18/2026 15:12:47 EDT,03/18/2026 15:13:34 EDT
QQQ260318P00596000,QQQ260318P00596000,Sell,Cancelled,0,1,@0.740,,DAY,03/18/2026 15:12:47 EDT,
QQQ260318P00596000,QQQ260318P00596000,Sell,Filled,1,1,0.3900000000,0.3900000000,DAY,03/18/2026 15:12:03 EDT,03/18/2026 15:12:03 EDT
QQQ260318P00596000,QQQ260318P00596000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,03/18/2026 15:11:41 EDT,03/18/2026 15:11:41 EDT
QQQ260318P00596000,QQQ260318P00596000,Buy,Filled,3,3,0.3600000000,0.3600000000,DAY,03/18/2026 15:08:13 EDT,03/18/2026 15:08:13 EDT
QQQ260318P00596000,QQQ260318P00596000,Sell,Filled,1,1,@0.3600000000,0.3600000000,DAY,03/18/2026 14:40:30 EDT,03/18/2026 14:41:08 EDT
QQQ260318P00596000,QQQ260318P00596000,Sell,Cancelled,0,1,@0.730,,DAY,03/18/2026 14:40:30 EDT,
QQQ260318P00596000,QQQ260318P00596000,Sell,Filled,1,1,0.5400000000,0.5400000000,DAY,03/18/2026 14:40:19 EDT,03/18/2026 14:40:19 EDT
QQQ260318P00596000,QQQ260318P00596000,Sell,Filled,1,1,0.4500000000,0.4500000000,DAY,03/18/2026 14:39:46 EDT,03/18/2026 14:39:46 EDT
QQQ260318P00596000,QQQ260318P00596000,Buy,Filled,3,3,0.3700000000,0.3700000000,DAY,03/18/2026 14:38:07 EDT,03/18/2026 14:38:07 EDT
QQQ260317C00604000,QQQ260317C00604000,Sell,Filled,3,3,0.7066666667,0.7066666667,DAY,03/17/2026 11:44:22 EDT,03/17/2026 11:44:23 EDT
QQQ260317C00604000,QQQ260317C00604000,Buy,Filled,3,3,0.5600000000,0.5600000000,DAY,03/17/2026 11:38:50 EDT,03/17/2026 11:38:50 EDT
QQQ260317P00602000,QQQ260317P00602000,Sell,Filled,2,2,@0.5900000000,0.5900000000,DAY,03/17/2026 11:10:56 EDT,03/17/2026 11:11:17 EDT
QQQ260317P00602000,QQQ260317P00602000,Sell,Cancelled,0,2,@1.01,,DAY,03/17/2026 11:10:56 EDT,
QQQ260317P00602000,QQQ260317P00602000,Sell,Filled,1,1,0.8000000000,0.8000000000,DAY,03/17/2026 11:10:25 EDT,03/17/2026 11:10:25 EDT
QQQ260317P00602000,QQQ260317P00602000,Sell,Filled,1,1,0.7400000000,0.7400000000,DAY,03/17/2026 11:10:02 EDT,03/17/2026 11:10:02 EDT
QQQ260317P00602000,QQQ260317P00602000,Buy,Filled,4,4,0.6300000000,0.6300000000,DAY,03/17/2026 10:38:37 EDT,03/17/2026 10:38:38 EDT
QQQ260317C00608000,QQQ260317C00608000,Sell,Filled,3,3,0.1900000000,0.1900000000,DAY,03/17/2026 10:38:16 EDT,03/17/2026 10:38:16 EDT
QQQ260317C00608000,QQQ260317C00608000,Sell,Filled,1,1,0.2300000000,0.2300000000,DAY,03/17/2026 10:36:44 EDT,03/17/2026 10:36:44 EDT
QQQ260317C00608000,QQQ260317C00608000,Sell,Filled,1,1,0.2400000000,0.2400000000,DAY,03/17/2026 10:26:22 EDT,03/17/2026 10:26:22 EDT
QQQ260317C00608000,QQQ260317C00608000,Buy,Filled,2,2,0.2000000000,0.2000000000,DAY,03/17/2026 10:13:55 EDT,03/17/2026 10:13:55 EDT
QQQ260317C00608000,QQQ260317C00608000,Sell,Filled,1,1,0.4100000000,0.4100000000,DAY,03/17/2026 10:00:09 EDT,03/17/2026 10:00:09 EDT
QQQ260317C00608000,QQQ260317C00608000,Sell,Filled,4,4,0.5000000000,0.5000000000,DAY,03/17/2026 09:54:54 EDT,03/17/2026 09:54:54 EDT
QQQ260317C00608000,QQQ260317C00608000,Buy,Filled,4,4,0.4400000000,0.4400000000,DAY,03/17/2026 09:54:19 EDT,03/17/2026 09:54:19 EDT
QQQ260317C00608000,QQQ260317C00608000,Buy,Filled,4,4,0.4400000000,0.4400000000,DAY,03/17/2026 09:54:18 EDT,03/17/2026 09:54:18 EDT
SPY260316P00664000,SPY260316P00664000,Sell,Filled,1,1,0.5300000000,0.5300000000,DAY,03/16/2026 12:25:37 EDT,03/16/2026 12:25:37 EDT
SPY260316P00664000,SPY260316P00664000,Sell,Cancelled,0,1,0.450,,DAY,03/16/2026 12:24:27 EDT,
SPY260316P00664000,SPY260316P00664000,Sell,Cancelled,0,1,@0.750,,DAY,03/16/2026 12:24:27 EDT,
SPY260316P00664000,SPY260316P00664000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,03/16/2026 12:05:08 EDT,03/16/2026 12:05:08 EDT
SPY260316P00664000,SPY260316P00664000,Sell,Filled,1,1,0.3200000000,0.3200000000,DAY,03/16/2026 11:02:48 EDT,03/16/2026 11:02:48 EDT
SPY260316P00664000,SPY260316P00664000,Buy,Filled,3,3,0.4200000000,0.4200000000,DAY,03/16/2026 10:55:07 EDT,03/16/2026 10:55:07 EDT
SPY260316P00666000,SPY260316P00666000,Sell,Cancelled,0,1,@1.19,,DAY,03/16/2026 10:31:24 EDT,
SPY260316P00666000,SPY260316P00666000,Sell,Filled,1,1,@0.7500000000,0.7500000000,DAY,03/16/2026 10:31:24 EDT,03/16/2026 10:35:16 EDT
SPY260316P00666000,SPY260316P00666000,Sell,Filled,1,1,0.6700000000,0.6700000000,DAY,03/16/2026 10:31:16 EDT,03/16/2026 10:31:16 EDT
SPY260316P00666000,SPY260316P00666000,Sell,Filled,1,1,0.6900000000,0.6900000000,DAY,03/16/2026 10:30:43 EDT,03/16/2026 10:30:44 EDT
SPY260316P00666000,SPY260316P00666000,Sell,Filled,2,2,0.6800000000,0.6800000000,DAY,03/16/2026 10:30:29 EDT,03/16/2026 10:30:30 EDT
SPY260316P00666000,SPY260316P00666000,Buy,Filled,5,5,0.5700000000,0.5700000000,DAY,03/16/2026 10:29:53 EDT,03/16/2026 10:29:54 EDT
IWM260316C00252000,IWM260316C00252000,Sell,Filled,1,1,@0.5600000000,0.5600000000,DAY,03/16/2026 09:59:28 EDT,03/16/2026 10:00:07 EDT
IWM260316C00252000,IWM260316C00252000,Sell,Cancelled,0,1,@0.870,,DAY,03/16/2026 09:59:28 EDT,
IWM260316C00252000,IWM260316C00252000,Sell,Filled,1,1,0.6400000000,0.6400000000,DAY,03/16/2026 09:59:14 EDT,03/16/2026 09:59:14 EDT
IWM260316C00252000,IWM260316C00252000,Sell,Cancelled,0,2,0.500,,DAY,03/16/2026 09:58:38 EDT,
IWM260316C00252000,IWM260316C00252000,Sell,Cancelled,0,2,@0.780,,DAY,03/16/2026 09:58:38 EDT,
IWM260316C00252000,IWM260316C00252000,Sell,Filled,1,1,0.5800000000,0.5800000000,DAY,03/16/2026 09:58:25 EDT,03/16/2026 09:58:25 EDT
IWM260316C00252000,IWM260316C00252000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/16/2026 09:58:12 EDT,03/16/2026 09:58:13 EDT
IWM260316C00252000,IWM260316C00252000,Buy,Filled,4,4,0.5000000000,0.5000000000,DAY,03/16/2026 09:50:14 EDT,03/16/2026 09:50:14 EDT
QQQ260313P00591000,QQQ260313P00591000,Sell,Cancelled,0,3,@1.27,,DAY,03/13/2026 15:35:20 EDT,
QQQ260313P00591000,QQQ260313P00591000,Sell,Cancelled,0,3,0.010,,DAY,03/13/2026 15:35:20 EDT,
QQQ260313P00591000,QQQ260313P00591000,Sell,Filled,1,1,0.1700000000,0.1700000000,DAY,03/13/2026 15:26:09 EDT,03/13/2026 15:26:09 EDT
QQQ260313P00591000,QQQ260313P00591000,Buy,Filled,1,1,0.2100000000,0.2100000000,DAY,03/13/2026 15:23:16 EDT,03/13/2026 15:23:16 EDT
QQQ260313P00591000,QQQ260313P00591000,Sell,Filled,1,1,0.1800000000,0.1800000000,DAY,03/13/2026 15:22:22 EDT,03/13/2026 15:22:22 EDT
QQQ260313P00591000,QQQ260313P00591000,Sell,Filled,1,1,0.1900000000,0.1900000000,DAY,03/13/2026 15:22:11 EDT,03/13/2026 15:22:11 EDT
QQQ260313P00591000,QQQ260313P00591000,Buy,Filled,5,5,0.1000000000,0.1000000000,DAY,03/13/2026 15:14:08 EDT,03/13/2026 15:14:08 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,5,@0.100,,DAY,03/13/2026 11:12:19 EDT,
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,5,0.020,,DAY,03/13/2026 11:12:19 EDT,
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,5,@0.100,,DAY,03/13/2026 11:11:40 EDT,
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,5,0.020,,DAY,03/13/2026 11:11:40 EDT,
IWM260313C00252000,IWM260313C00252000,Buy,Filled,5,5,0.0500000000,0.0500000000,DAY,03/13/2026 11:04:18 EDT,03/13/2026 11:04:18 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,5,5,0.0500000000,0.0500000000,DAY,03/13/2026 10:57:31 EDT,03/13/2026 10:57:31 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,10,0.030,,DAY,03/13/2026 10:52:24 EDT,
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,10,@0.170,,DAY,03/13/2026 10:52:24 EDT,
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,10,@0.300,,DAY,03/13/2026 10:49:58 EDT,
IWM260313C00252000,IWM260313C00252000,Sell,Cancelled,0,10,0.030,,DAY,03/13/2026 10:49:58 EDT,
IWM260313C00252000,IWM260313C00252000,Buy,Filled,3,3,0.0800000000,0.0800000000,DAY,03/13/2026 10:49:23 EDT,03/13/2026 10:49:23 EDT
IWM260313P00246000,IWM260313P00246000,Sell,Filled,1,1,0.8300000000,0.8300000000,DAY,03/13/2026 10:47:23 EDT,03/13/2026 10:47:24 EDT
IWM260313P00246000,IWM260313P00246000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/13/2026 10:46:04 EDT,03/13/2026 10:46:04 EDT
IWM260313P00246000,IWM260313P00246000,Sell,Filled,1,1,0.7000000000,0.7000000000,DAY,03/13/2026 10:45:41 EDT,03/13/2026 10:45:41 EDT
IWM260313P00246000,IWM260313P00246000,Buy,Filled,3,3,0.7000000000,0.7000000000,DAY,03/13/2026 10:44:52 EDT,03/13/2026 10:44:52 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,3,3,0.1100000000,0.1100000000,DAY,03/13/2026 10:44:13 EDT,03/13/2026 10:44:13 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,3,3,0.1000000000,0.1000000000,DAY,03/13/2026 10:44:07 EDT,03/13/2026 10:44:07 EDT
IWM260313P00246000,IWM260313P00246000,Sell,Filled,2,2,@0.5300000000,0.5300000000,DAY,03/13/2026 10:42:19 EDT,03/13/2026 10:43:28 EDT
IWM260313P00246000,IWM260313P00246000,Sell,Cancelled,0,2,@0.910,,DAY,03/13/2026 10:42:19 EDT,
IWM260313P00246000,IWM260313P00246000,Sell,Filled,1,1,0.6000000000,0.6000000000,DAY,03/13/2026 10:42:04 EDT,03/13/2026 10:42:04 EDT
IWM260313P00246000,IWM260313P00246000,Sell,Filled,1,1,0.5700000000,0.5700000000,DAY,03/13/2026 10:41:37 EDT,03/13/2026 10:41:37 EDT
